<http://data.doremus.org/performance/786f10d1-1920-36c0-82d5-4f35db62bc9e>;15247.ttl;Beethoven HÃ©roÃ¯que;08/03/2016;SimilaritÃ© :0.6125
<http://data.doremus.org/performance/98effd47-d283-32c4-8d38-9ed89ba3f27b>;1047693.ttl;Beethoven HÃ©roÃ¯que, Insula Orchestra, Laurence Equilbey;08/03/2016;
;;;;
<http://data.doremus.org/performance/466e82f9-4abe-3aee-a4ee-90ef0f331d8f>;15325.ttl;Daniel Harding;19/05/2016;SimilaritÃ© :0.5035000000000001
<http://data.doremus.org/performance/4c628753-51a9-3ff8-8974-be39fbd50bab>;1049486.ttl;Orchestre de Paris, Daniel Harding;19/05/2016;
;;;;
<http://data.doremus.org/performance/9d5518da-9c71-301d-986c-35ab88695d57>;15534.ttl;Quatuor Pacifica;23/01/2016;SimilaritÃ© :0.41700000000000004
<http://data.doremus.org/performance/f2913927-0a51-3e1c-a936-f575679cb004>;1045778.ttl;Biennale de quatuors Ã  cordes. Quatuor Casals;23/01/2016;
;;;;
<http://data.doremus.org/performance/9d5518da-9c71-301d-986c-35ab88695d57>;15534.ttl;Quatuor Pacifica;23/01/2016;SimilaritÃ© :0.385
<http://data.doremus.org/performance/0fe51bd5-f7a0-3216-8eb2-969de856effc>;1045787.ttl;Biennale de quatuors Ã  cordes. Quatuor Tetzlaff;23/01/2016;
;;;;
<http://data.doremus.org/performance/9b2dc21b-bd7a-3624-a9ea-86e6774b3aac>;13521.ttl;Blandine Rannou;16/03/2014;SimilaritÃ© :0.3985
<http://data.doremus.org/performance/d9fec198-2b1d-3a21-b468-d4aed2fccdd7>;1015030.ttl;Johann Sebastian Bach. Les TempÃ©raments;16/03/2014;
;;;;
<http://data.doremus.org/performance/9b2dc21b-bd7a-3624-a9ea-86e6774b3aac>;13521.ttl;Blandine Rannou;16/03/2014;SimilaritÃ© :0.3985
<http://data.doremus.org/performance/937606dc-7dad-3323-b4f8-72b707858258>;1015029.ttl;Johann Sebastian Bach. Les TempÃ©raments;16/03/2014;
;;;;
<http://data.doremus.org/performance/1d17fbf7-93c4-3dcc-9a1b-6bb7bc674851>;15573.ttl;Molada, la naissance;12/06/2016;SimilaritÃ© :0.4285
<http://data.doremus.org/performance/7a9f181d-de41-384a-bc74-860a262dfd84>;1053155.ttl;Week-end Amateurs. Molada, la naissance. Jasser Haj Youssef, Simone Kermes;12/06/2016;
;;;;
<http://data.doremus.org/performance/d580aeb7-6fba-3d7b-bef5-e88b9f35eca1>;13189.ttl;La Chambre Philharmonique ;27/05/2014;SimilaritÃ© :0.4535
<http://data.doremus.org/performance/f9820201-06c7-3ce7-aa85-377be4736e31>;1018712.ttl;Domaine privÃ© Henri Dutilleux;27/05/2014;
;;;;
<http://data.doremus.org/performance/b5f28745-4843-3663-8576-7bf541c8390c>;14559.ttl;"James Carter \""Giant Steps\"" / Omar Sosa \""Kind of Blue\""";06/09/2014;SimilaritÃ© :0.5005
<http://data.doremus.org/performance/4553ef54-fe47-35d7-af9a-11a1086c1140>;1021050.ttl;"Jazz Ã  la Villette. James Carter Organ Trio joue \""Giant Steps\""";06/09/2014;
;;;;
<http://data.doremus.org/performance/60bf6b95-4bd6-30e7-a216-5ceb0cd78663>;17523.ttl;Laura Mvula;10/09/2016;SimilaritÃ© :0.491
<http://data.doremus.org/performance/eedca036-889b-3bb1-bbea-ab32c6d1e99e>;1056452.ttl;Jazz Ã  la Villette : Laura Mvula;10/09/2016;
;;;;
<http://data.doremus.org/performance/cd1e4214-af97-3786-b04a-71413fcd1b22>;14262.ttl;New York Philharmonic;25/04/2015;SimilaritÃ© :0.4395
<http://data.doremus.org/performance/8c945d1b-8779-3483-82f6-0c33166d16ae>;1033420.ttl;Week-end Sketches of New York. New York Philharmonic, Alan Gilbert, Joyce DiDonato;25/04/2015;
;;;;
<http://data.doremus.org/performance/682ee9f6-f381-325a-b22f-452d77ffa2be>;14232.ttl;RÃ©pons de Pierre Boulez;11/06/2015;SimilaritÃ© :0.5795
<http://data.doremus.org/performance/1ae332a0-f9cf-3bed-8b6f-2ae10e40243b>;1035806.ttl;RÃ©pons de Pierre Boulez, Ensemble intercontemporain, Matthias Pintscher;11/06/2015;
;;;;
<http://data.doremus.org/performance/a5584e76-a34a-3330-bda1-bcd407b34683>;15126.ttl;VÃªpres solennelles;24/09/2015;SimilaritÃ© :0.5825
<http://data.doremus.org/performance/cb59e7bc-905c-3cfb-b1b8-0f382888007c>;1040873.ttl;VÃªpres solennelles : Accentus, Insula Orchestra, Laurence Equilbey;24/09/2015;
;;;;
<http://data.doremus.org/performance/36735176-873d-38c2-b063-51a68ede24d4>;15238.ttl;Chamber Orchestra of Europe;20/02/2016;SimilaritÃ© :0.6575
<http://data.doremus.org/performance/79d8bc67-926e-3174-b0f3-10de7881fbe1>;1047115.ttl;Chamber Orchestra of Europe, Rias Kammerchor, Yannick NÃ©zet-SÃ©guin;20/02/2016;
;;;;
<http://data.doremus.org/performance/4dba73ad-c010-389a-8f6f-52ed68c86262>;14360.ttl;Gustavo Dudamel 1;24/01/2015;SimilaritÃ© :0.46399999999999997
<http://data.doremus.org/performance/bfe06cde-99b6-349f-94e8-1861fcb095d5>;1029288.ttl;Week-end Nouvelles vagues. Gustavo Dudamel 1;24/01/2015;
;;;;
<http://data.doremus.org/performance/afa1371a-cbef-3b7b-88d2-d759356df76c>;13699.ttl;Solistes de l'Ensemble intercontemporain;03/12/2013;SimilaritÃ© :0.4535
<http://data.doremus.org/performance/0a16ca60-b132-35cd-9e80-8794805de5d4>;1011731.ttl;Orchestre du ThÃ©Ã¢tre Mariinsky, Valery Gergiev, Gautier CapuÃ§on;03/12/2013;
;;;;
<http://data.doremus.org/performance/1e1327c0-329b-31b3-882a-6e2bc197a7f0>;15539.ttl;Les quatuors de Weinberg;24/01/2016;SimilaritÃ© :0.45399999999999996
<http://data.doremus.org/performance/f2d5153c-ef96-3b92-9a69-5ea8fbd950a8>;1046555.ttl;Biennale de quatuors Ã  cordes. Quatuor Modigliani;24/01/2016;
;;;;
<http://data.doremus.org/performance/3afc879d-33a9-38cc-9dd5-b63643ac9455>;17623.ttl;Sarah Murcia & Vic Moan (carte blanche Ã  Sarah Murcia);10/09/2016;SimilaritÃ© :0.401
<http://data.doremus.org/performance/eedca036-889b-3bb1-bbea-ab32c6d1e99e>;1056452.ttl;Jazz Ã  la Villette : Laura Mvula;10/09/2016;
;;;;
<http://data.doremus.org/performance/0fdb4ebb-9d92-3812-87c6-cdff395a8cd1>;16533.ttl;Staatskapelle Berlin / Daniel Barenboim;02/09/2016;SimilaritÃ© :0.4485
<http://data.doremus.org/performance/759e84eb-b7e9-3970-939d-83fd2ef71501>;1056252.ttl;Jazz Ã  la Villette : Europa Berlin;02/09/2016;
;;;;
<http://data.doremus.org/performance/c44adbfb-508f-3d79-841a-32972edb382c>;15536.ttl;Quatuor Casals;23/01/2016;SimilaritÃ© :0.499
<http://data.doremus.org/performance/f2913927-0a51-3e1c-a936-f575679cb004>;1045778.ttl;Biennale de quatuors Ã  cordes. Quatuor Casals;23/01/2016;
;;;;
<http://data.doremus.org/performance/c44adbfb-508f-3d79-841a-32972edb382c>;15536.ttl;Quatuor Casals;23/01/2016;SimilaritÃ© :0.4595
<http://data.doremus.org/performance/0fe51bd5-f7a0-3216-8eb2-969de856effc>;1045787.ttl;Biennale de quatuors Ã  cordes. Quatuor Tetzlaff;23/01/2016;
;;;;
<http://data.doremus.org/performance/06e82eaf-e4b3-387e-b8b5-b4b746a26c26>;16302.ttl;Ateliers-Concerts pour les tout-petits;24/01/2016;SimilaritÃ© :0.4305
<http://data.doremus.org/performance/f2d5153c-ef96-3b92-9a69-5ea8fbd950a8>;1046555.ttl;Biennale de quatuors Ã  cordes. Quatuor Modigliani;24/01/2016;
;;;;
<http://data.doremus.org/performance/235404fd-5843-3752-af12-9c843b2e9ae5>;16564.ttl;Maurice Ravel;03/10/2016;SimilaritÃ© :0.612
<http://data.doremus.org/performance/0b115f8b-20f1-3939-8f07-3171d3886d18>;1057930.ttl;Maurice Ravel. Les Dissonances, David Grimal;03/10/2016;
;;;;
<http://data.doremus.org/performance/7ba02fd5-4c50-3716-a05c-b89d062c3e35>;15441.ttl;Higelin symphonique;24/10/2015;SimilaritÃ© :0.508
<http://data.doremus.org/performance/98681c12-da5c-30c7-a27f-ecd1b28ec5e4>;1042324.ttl;Week-end Jacques Higelin. Higelin symphonique;24/10/2015;
;;;;
<http://data.doremus.org/performance/ab4cd9ed-72b5-334b-992d-9192dc0251a1>;18859.ttl;Dianne Reeves;10/09/2017;SimilaritÃ© :0.5305
<http://data.doremus.org/performance/60995227-f1eb-3956-a1e3-4d32c324abad>;1071854.ttl;Jazz Ã  la Villette : Dianne Reeves;10/09/2017;
;;;;
<http://data.doremus.org/performance/6fb66d2a-08e4-3535-b9b9-868a6dcd8885>;18261.ttl;"Le Sacre du Tympan \""Cartoons\""";10/09/2017;SimilaritÃ© :0.4575
<http://data.doremus.org/performance/c1adfe08-faef-3291-a785-e6bdf06436c8>;1071857.ttl;Jazz Ã  la Villette : Hanna Paulsberg Concept;10/09/2017;
;;;;
<http://data.doremus.org/performance/6fb66d2a-08e4-3535-b9b9-868a6dcd8885>;18261.ttl;"Le Sacre du Tympan \""Cartoons\""";10/09/2017;SimilaritÃ© :0.43500000000000005
<http://data.doremus.org/performance/60995227-f1eb-3956-a1e3-4d32c324abad>;1071854.ttl;Jazz Ã  la Villette : Dianne Reeves;10/09/2017;
;;;;
<http://data.doremus.org/performance/6fb66d2a-08e4-3535-b9b9-868a6dcd8885>;18261.ttl;"Le Sacre du Tympan \""Cartoons\""";10/09/2017;SimilaritÃ© :0.4575
<http://data.doremus.org/performance/c1adfe08-faef-3291-a785-e6bdf06436c8>;1071857.ttl;Jazz Ã  la Villette : Hanna Paulsberg Concept;10/09/2017;
;;;;
<http://data.doremus.org/performance/6fb66d2a-08e4-3535-b9b9-868a6dcd8885>;18261.ttl;"Le Sacre du Tympan \""Cartoons\""";10/09/2017;SimilaritÃ© :0.43500000000000005
<http://data.doremus.org/performance/60995227-f1eb-3956-a1e3-4d32c324abad>;1071854.ttl;Jazz Ã  la Villette : Dianne Reeves;10/09/2017;
;;;;
<http://data.doremus.org/performance/1ad9f2df-002b-3e62-840a-43641a9dfda7>;17086.ttl;Chant du cygne;27/01/2017;SimilaritÃ© :0.5615
<http://data.doremus.org/performance/f9c8efcd-5f1b-3199-89e9-40db51e9878a>;1061043.ttl;Chant du cygne. Thomas E. Bauer, Jos van Immerseel;27/01/2017;
;;;;
<http://data.doremus.org/performance/7d6d0b58-a953-3a65-b413-07d369cfcba6>;17800.ttl;Orchestre MÃ©tropolitain de MontrÃ©al;02/12/2017;SimilaritÃ© :0.5835
<http://data.doremus.org/performance/dccb5907-8988-3a3a-a64c-b3a8e9fdb1b1>;1072554.ttl;Orchestre MÃ©tropolitain de MontrÃ©al : Yannick NÃ©zet-SÃ©guin, StÃ©phane TÃ©treault, Alexandre Tharaud : Elgar, Ravel, Debussy;02/12/2017;
;;;;
<http://data.doremus.org/performance/95bf11ef-dbc8-3c08-8554-455b10fd47d5>;17062.ttl;3somesisters;11/06/2017;SimilaritÃ© :0.38
<http://data.doremus.org/performance/09deb52f-69b1-3291-b021-1308ba71184e>;1067533.ttl;La diva aux pieds nus : Hommage Ã  Cesaria Evora;11/06/2017;
;;;;
<http://data.doremus.org/performance/fef10d8f-c04f-381e-bfef-f027383a6cf7>;16790.ttl;Chatoiement oriental;20/05/2017;SimilaritÃ© :0.527
<http://data.doremus.org/performance/af220266-f7a2-3055-b876-40ee1f187f45>;1067108.ttl;Week-end Mille et une nuits. Chatoiement oriental, Orchestre Pasdeloup;20/05/2017;
;;;;
<http://data.doremus.org/performance/031d59cc-0d50-38c2-bdcd-7e0740baf946>;17780.ttl;Orchestre de Paris;11/10/2017;SimilaritÃ© :0.524
<http://data.doremus.org/performance/ea87853c-e761-3228-85f4-7f60d318c305>;1072506.ttl;Bach en sept paroles : I : LumiÃ¨res;11/10/2017;
;;;;
<http://data.doremus.org/performance/627cde29-b555-3ba2-a22e-0efbed8f91bb>;17801.ttl;Orchestre MÃ©tropolitain de MontrÃ©al;03/12/2017;SimilaritÃ© :0.571
<http://data.doremus.org/performance/2eb72b3e-91a6-3071-9879-830b860cc6da>;1072563.ttl;Orchestre MÃ©tropolitain de MontrÃ©al : Yannick NÃ©zet-SÃ©guin, Marie-Nicole Lemieux, Jean-Guihen Queyras : Berlioz, Saint-SaÃ«ns, Elgar;03/12/2017;
;;;;
<http://data.doremus.org/performance/fd73ea20-d486-31f0-8deb-ae09080f34cb>;16713.ttl;Rothko Chapel;24/02/2017;SimilaritÃ© :0.595
<http://data.doremus.org/performance/905af3a1-86de-3db6-ae7b-fcb972b7f88f>;1062230.ttl;Rothko Chapel. Ensemble intercontemporain;24/02/2017;
;;;;
<http://data.doremus.org/performance/133f9c0c-b7fa-3d5c-85c1-df35f5188907>;16814.ttl;Orchestre de Paris;08/06/2017;SimilaritÃ© :0.6715
<http://data.doremus.org/performance/c9538353-3d8c-3481-872c-0e617513fe43>;1067127.ttl;Orchestre de Paris. Thomas Hengelbrock;08/06/2017;
;;;;
<http://data.doremus.org/performance/1fa5616c-f6b7-3e5c-8cae-390d244b10b2>;17922.ttl;Rising Stars Quatuor van Kuijk;13/01/2018;SimilaritÃ© :0.399
<http://data.doremus.org/performance/8f9db495-773a-333f-8a6d-1eeb7d282854>;1076268.ttl;Biennale quatuors Ã  cordes. Quatuor Danel : Mozart, Neuwirth, Haydn, Beethoven;13/01/2018;
;;;;
<http://data.doremus.org/performance/bb0b5218-239e-3c31-9253-c10e08153d8e>;16765.ttl;Monty Alexander;23/04/2017;SimilaritÃ© :0.4475
<http://data.doremus.org/performance/dfb65c08-4179-3941-b588-f972b00f8f36>;1065461.ttl;Week-end Jamaica. Monty Alexander. Harlem Kingston express;23/04/2017;
;;;;
<http://data.doremus.org/performance/93606de6-0654-383a-b71a-f0569b121f7c>;16804.ttl;Lâ€™Une & Lâ€™Autre - La Grande Sophie et Delphine de Vigan ;05/05/2017;SimilaritÃ© :0.4415
<http://data.doremus.org/performance/e0e385c9-3102-3f1a-9f39-6eaa3c911634>;1066662.ttl;Voyage avec Marcel KhalifÃ©, Orchestre national d'ÃŽle-de-France;05/05/2017;
;;;;
<http://data.doremus.org/performance/88a32754-316f-3042-8cd9-4a4c655a2a5f>;17766.ttl;Staatskapelle Berlin / Barenboim;09/09/2017;SimilaritÃ© :0.438
<http://data.doremus.org/performance/bca010ae-d7d6-3f11-a5ae-fbea6ad9f7c4>;1071753.ttl;Jazz Ã  la Villette : Tony Allen;09/09/2017;
;;;;
<http://data.doremus.org/performance/88a32754-316f-3042-8cd9-4a4c655a2a5f>;17766.ttl;Staatskapelle Berlin / Barenboim;09/09/2017;SimilaritÃ© :0.474
<http://data.doremus.org/performance/d7c6eaca-a715-31c7-9190-97db0fd5d78e>;1071757.ttl;Jazz Ã  la Villette : Sinkane;09/09/2017;
;;;;
<http://data.doremus.org/performance/88a32754-316f-3042-8cd9-4a4c655a2a5f>;17766.ttl;Staatskapelle Berlin / Barenboim;09/09/2017;SimilaritÃ© :0.41500000000000004
<http://data.doremus.org/performance/85b74d6f-ac92-33ee-a493-9a3a09c27ff2>;1071760.ttl;Jazz Ã  la Villette : Curtis Harding;09/09/2017;
;;;;
<http://data.doremus.org/performance/bf382cfb-b145-3ee4-b2ab-7990b76ab619>;17767.ttl;Nuit minimaliste ;07/10/2017;SimilaritÃ© :0.4685
<http://data.doremus.org/performance/763f8bc5-29c2-3088-ba18-a79ec7d25c82>;1072761.ttl;Week-end Nuit blanche. Nuit minimaliste. Bruce Brubaker;07/10/2017;
;;;;
<http://data.doremus.org/performance/bf382cfb-b145-3ee4-b2ab-7990b76ab619>;17767.ttl;Nuit minimaliste ;07/10/2017;SimilaritÃ© :0.44699999999999995
<http://data.doremus.org/performance/8d2845c9-ad93-3465-b738-ec0b4160c7b0>;1072764.ttl;Week-end Nuit blanche. Nuit minimaliste. James McVinnie 23h30;07/10/2017;
;;;;
<http://data.doremus.org/performance/bf382cfb-b145-3ee4-b2ab-7990b76ab619>;17767.ttl;Nuit minimaliste ;07/10/2017;SimilaritÃ© :0.5245
<http://data.doremus.org/performance/5dd5c413-a56b-3368-82a0-796e70f4219d>;1072745.ttl;Week-end Nuit blanche. Nuit minimaliste;07/10/2017;
;;;;
<http://data.doremus.org/performance/98389c7a-1499-3f5a-a75a-50ff941dea3b>;16729.ttl;Hommage Ã  Pierre Boulez;18/03/2017;SimilaritÃ© :0.477
<http://data.doremus.org/performance/e4f5a3b3-bd76-3054-9622-58fe5ef2ffec>;1063596.ttl;Week-end EIC 40. Hommage Ã  Pierre Boulez. Ensemble intercontemporain;18/03/2017;
;;;;
<http://data.doremus.org/performance/eb007022-a4c5-3b28-8d76-5dfc58638cf6>;18479.ttl;Michael Kiwanuka / James Vincent McMorrow;05/07/2017;SimilaritÃ© :0.641
<http://data.doremus.org/performance/4afa5d7c-c7ef-34a2-bcae-93f17daf159f>;1069432.ttl;Festival Days Off. James Vincent McMorrow;05/07/2017;
;;;;
<http://data.doremus.org/performance/2c32bb94-fcbc-3d77-babf-337ac62b0317>;17102.ttl;Jamaican Revue;21/04/2017;SimilaritÃ© :0.566
<http://data.doremus.org/performance/3db825a1-af77-3c0a-9bdd-ce306d84186f>;1066242.ttl;"Jamaican Revue. Lee \""Scratch\"" Perry and the Homegrownband";21/04/2017;
;;;;
<http://data.doremus.org/performance/2c32bb94-fcbc-3d77-babf-337ac62b0317>;17102.ttl;Jamaican Revue;21/04/2017;SimilaritÃ© :0.577
<http://data.doremus.org/performance/7dec5a9b-8bdd-39b9-8e01-87232a1e7420>;1066237.ttl;Jamaican Revue. Johnny Osbourne & the Homegrown Band;21/04/2017;
;;;;
<http://data.doremus.org/performance/87890401-6116-3edd-a890-fc01d71922c3>;17802.ttl;Orchestre de Paris - Harding;08/09/2017;SimilaritÃ© :0.41450000000000004
<http://data.doremus.org/performance/adf0d2c0-4ae6-3dde-8619-8bc08cabfd4f>;1071745.ttl;Jazz Ã  la Villette : Omer Avital Quintet;08/09/2017;
;;;;
<http://data.doremus.org/performance/e27ee099-d402-39b3-af4a-0523fd125e60>;16685.ttl;L'As des as;14/05/2017;SimilaritÃ© :0.43999999999999995
<http://data.doremus.org/performance/9ea65769-a794-302a-a40f-77451cdb659f>;1067459.ttl;Agnes Obel;14/05/2017;
;;;;
<http://data.doremus.org/performance/5343beda-773c-3a3e-8777-3e9ad51a8fe0>;16681.ttl;Turbulences vocales - Grand Soir;21/01/2017;SimilaritÃ© :0.482
<http://data.doremus.org/performance/a2a0bc4c-7ea3-3482-98f1-bd635395e07d>;1060493.ttl;Biennale d'art vocal. Te Deum, 40 ans du choeur de l'Orchestre de Paris;21/01/2017;
;;;;
<http://data.doremus.org/performance/29f249bd-bb37-385b-a3d9-b312d92cca6b>;16798.ttl;Sing with Bobby ;14/05/2017;SimilaritÃ© :0.4255
<http://data.doremus.org/performance/9ea65769-a794-302a-a40f-77451cdb659f>;1067459.ttl;Agnes Obel;14/05/2017;
;;;;
<http://data.doremus.org/performance/a6d0ab19-990d-3854-b8b6-2d6d8507c715>;16745.ttl;A livres ouverts;17/03/2017;SimilaritÃ© :0.5409999999999999
<http://data.doremus.org/performance/2bcc92f2-8633-35a6-96dc-b1b140f125c4>;1063593.ttl;A livres ouverts. Ensemble intercontemporain - Matthias Pintscher;17/03/2017;
;;;;
<http://data.doremus.org/performance/17d42910-dbf6-39fb-9556-647882ee1c17>;16781.ttl;Voyage avec Marcel KhalifÃ©;05/05/2017;SimilaritÃ© :0.643
<http://data.doremus.org/performance/e0e385c9-3102-3f1a-9f39-6eaa3c911634>;1066662.ttl;Voyage avec Marcel KhalifÃ©, Orchestre national d'ÃŽle-de-France;05/05/2017;
;;;;
<http://data.doremus.org/performance/8e1284ec-9f61-36e2-9916-0b0112afa603>;18912.ttl;" Grand Orchestre du Tricot \""Zeus\""";09/09/2017;SimilaritÃ© :0.4255
<http://data.doremus.org/performance/bca010ae-d7d6-3f11-a5ae-fbea6ad9f7c4>;1071753.ttl;Jazz Ã  la Villette : Tony Allen;09/09/2017;
;;;;
<http://data.doremus.org/performance/8e1284ec-9f61-36e2-9916-0b0112afa603>;18912.ttl;" Grand Orchestre du Tricot \""Zeus\""";09/09/2017;SimilaritÃ© :0.4235
<http://data.doremus.org/performance/d7c6eaca-a715-31c7-9190-97db0fd5d78e>;1071757.ttl;Jazz Ã  la Villette : Sinkane;09/09/2017;
;;;;
<http://data.doremus.org/performance/8e1284ec-9f61-36e2-9916-0b0112afa603>;18912.ttl;" Grand Orchestre du Tricot \""Zeus\""";08/09/2017;SimilaritÃ© :0.3755
<http://data.doremus.org/performance/0ff96a98-5228-302a-93b9-2eda72a9edde>;1071742.ttl;Jazz Ã  la Villette : Laurent de Wilde et Ray Lema;08/09/2017;
;;;;
<http://data.doremus.org/performance/e660d924-e3e8-361d-8726-d84da7cada8d>;18856.ttl;Curtis Harding / Sinkane / Tony Allen;09/09/2017;SimilaritÃ© :0.485
<http://data.doremus.org/performance/bca010ae-d7d6-3f11-a5ae-fbea6ad9f7c4>;1071753.ttl;Jazz Ã  la Villette : Tony Allen;09/09/2017;
;;;;
<http://data.doremus.org/performance/e660d924-e3e8-361d-8726-d84da7cada8d>;18856.ttl;Curtis Harding / Sinkane / Tony Allen;09/09/2017;SimilaritÃ© :0.4165
<http://data.doremus.org/performance/d7c6eaca-a715-31c7-9190-97db0fd5d78e>;1071757.ttl;Jazz Ã  la Villette : Sinkane;09/09/2017;
;;;;
<http://data.doremus.org/performance/e660d924-e3e8-361d-8726-d84da7cada8d>;18856.ttl;Curtis Harding / Sinkane / Tony Allen;09/09/2017;SimilaritÃ© :0.448
<http://data.doremus.org/performance/563331a0-7f67-3060-823f-a299f20fde37>;1069793.ttl;Staatskapelle Berlin, Daniel Barenboim. Bruckner;09/09/2017;
;;;;
<http://data.doremus.org/performance/14bf5b52-5b4c-3006-b008-3b62053e9854>;17897.ttl;Debussy / Boulez;28/01/2018;SimilaritÃ© :0.4275
<http://data.doremus.org/performance/95a59fe3-0d62-36f9-9644-377328c9c7da>;1076860.ttl;Week-end Debussy 100. Debussy / Boulez. Les SiÃ¨cles - FranÃ§ois-Xavier Roth;28/01/2018;
;;;;
<http://data.doremus.org/performance/06973960-290d-3023-9f57-863681e9f485>;16789.ttl;L'EnlÃ¨vement au sÃ©rail;20/05/2017;SimilaritÃ© :0.474
<http://data.doremus.org/performance/a214501f-37d5-3b4d-aa68-a4cb62453b3e>;1067091.ttl;Week-end Mille et une nuits. L'EnlÃ¨vement au sÃ©rail, Orchestre de chambre de Paris;20/05/2017;
;;;;
<http://data.doremus.org/performance/55d36769-3ed2-3b18-b134-66af198cae03>;17765.ttl;Staatskapelle Berlin / Barenboim;10/09/2017;SimilaritÃ© :0.446
<http://data.doremus.org/performance/60995227-f1eb-3956-a1e3-4d32c324abad>;1071854.ttl;Jazz Ã  la Villette : Dianne Reeves;10/09/2017;
;;;;
<http://data.doremus.org/performance/6cc001a2-1e08-3896-96cb-5cdf94cdb480>;16645.ttl;FrÃ¨re animal  ;13/12/2016;SimilaritÃ© :0.46399999999999997
<http://data.doremus.org/performance/ddfea13a-8244-399e-8b62-ec73dd717c19>;1065624.ttl;El Fuego latino;13/12/2016;
;;;;
<http://data.doremus.org/performance/9f5f3c85-d6e0-3f56-9e79-f445fb751a88>;17188.ttl;Zlata Chochieva;18/04/2017;SimilaritÃ© :0.5425
<http://data.doremus.org/performance/08be7c1c-7ac3-3830-bf9c-7fd5efafdbba>;1065610.ttl;Sonya Yoncheva;18/04/2017;
;;;;
<http://data.doremus.org/performance/e82d5ed1-dd72-31d0-9302-a613babf80c9>;17792.ttl;Orchestre de Paris - Harding;02/11/2017;SimilaritÃ© :0.5885
<http://data.doremus.org/performance/a150c760-46ed-30d9-a581-78433afe2ec5>;1072577.ttl;Orchestre de Paris, Harding : Anniversaire des 50 ans : Berio, Stravinski, Widmann, Debussy;02/11/2017;
;;;;
<http://data.doremus.org/performance/52417be3-9850-3572-abce-125af36acd54>;18288.ttl;Sur les pas de ShÃ©hÃ©razade;22/10/2017;SimilaritÃ© :0.518
<http://data.doremus.org/performance/6812b5bd-9aae-3ef9-a90a-79ab717ab51f>;1072924.ttl;Sgt. Pepper Live;22/10/2017;
;;;;
<http://data.doremus.org/performance/52417be3-9850-3572-abce-125af36acd54>;18288.ttl;Sur les pas de ShÃ©hÃ©razade;22/10/2017;SimilaritÃ© :0.518
<http://data.doremus.org/performance/6812b5bd-9aae-3ef9-a90a-79ab717ab51f>;1072924.ttl;Sgt. Pepper Live;22/10/2017;
;;;;
<http://data.doremus.org/performance/657b2f6d-c9ec-3533-924d-77ba3bee7c81>;17741.ttl;Ouverture de la Saison de la Colombie en France;23/06/2017;SimilaritÃ© :0.5395
<http://data.doremus.org/performance/8302afe8-efba-36a2-a6b6-710633d996ed>;1067132.ttl;Ouverture de l'annÃ©e de la Colombie en France. Orchestre DÃ©mos - Philharmonie de Paris et Orchestre jovenes de Colombia;23/06/2017;
;;;;
<http://data.doremus.org/performance/056f4b48-9300-3e86-8122-8fc4b3d32710>;18475.ttl;Savages / Kate Tempest;04/07/2017;SimilaritÃ© :0.458
<http://data.doremus.org/performance/353c037e-c6c9-3e4f-87f6-1755a4395bb2>;1069994.ttl;Un concert Ã  emporter, festival Days Off. Kate Tempest;04/07/2017;
;;;;
<http://data.doremus.org/performance/a3b4ec33-38e1-3ae2-bfab-97f6245ead6d>;17849.ttl;Sorciers et sorciÃ¨res;11/11/2017;SimilaritÃ© :0.44599999999999995
<http://data.doremus.org/performance/69253920-1436-38f2-9c1d-44e96e71c4f6>;1073191.ttl;Week-end Fantastique. Sorciers et sorciÃ¨res, concert participatif en famille;11/11/2017;
;;;;
<http://data.doremus.org/performance/b735a009-0aad-3713-a9f5-885cf3ded3e3>;18863.ttl;Madame Classique & Mister Jazz;09/09/2017;SimilaritÃ© :0.402
<http://data.doremus.org/performance/85b74d6f-ac92-33ee-a493-9a3a09c27ff2>;1071760.ttl;Jazz Ã  la Villette : Curtis Harding;09/09/2017;
;;;;
<http://data.doremus.org/performance/2cfe6b15-8001-3045-8ca3-e374b48b0b6d>;17069.ttl;Les Amazones d'Afrique;12/03/2017;SimilaritÃ© :0.493
<http://data.doremus.org/performance/b89f5ac0-2670-33d3-ba1c-e45646dd4794>;1062911.ttl;Week-end African Queens. Les Amazones d'Afrique;12/03/2017;
;;;;
<http://data.doremus.org/performance/f1a8d279-7915-363c-bc4a-2a0f82dbe833>;16823.ttl;La diva aux pieds nus;11/06/2017;SimilaritÃ© :0.633
<http://data.doremus.org/performance/09deb52f-69b1-3291-b021-1308ba71184e>;1067533.ttl;La diva aux pieds nus : Hommage Ã  Cesaria Evora;11/06/2017;
;;;;
<http://data.doremus.org/performance/0f32684d-4a5c-319f-b8c8-336a21e1cd23>;10097.ttl;Quatuor PrazÃ¡k;17/01/2010;SimilaritÃ© :0.4125
<http://data.doremus.org/performance/3bb6581b-16b4-354f-b5b2-f1adece4be1e>;0933237.ttl;4e biennale quatuors Ã  cordes. Quatuor YsaÃ¿e;17/01/2010;
;;;;
<http://data.doremus.org/performance/0f32684d-4a5c-319f-b8c8-336a21e1cd23>;10097.ttl;Quatuor PrazÃ¡k;17/01/2010;SimilaritÃ© :0.447
<http://data.doremus.org/performance/627de14a-6690-35dd-948b-9ba600799c5e>;0933221.ttl;4e biennale quatuors Ã  cordes. Quatuor PrazÃ k;17/01/2010;
;;;;
