<http://data.doremus.org/performance/17f948eb-bac1-3895-9884-8bb418a6fed5>;13187.ttl;Les Dissonances - David Grimal;25/05/2014;SimilaritÃ© :1.0
<http://data.doremus.org/performance/1386ad04-a768-3b93-af13-980357c76121>;1040876.ttl;Les Dissonances : David Grimal;06/10/2015;
;;;;
<http://data.doremus.org/performance/17f948eb-bac1-3895-9884-8bb418a6fed5>;13187.ttl;Les Dissonances - David Grimal;25/05/2014;SimilaritÃ© :1.0
<http://data.doremus.org/performance/8ae7da6a-8728-39ac-bf83-13e2157c200c>;1030927.ttl;Les Dissonances, David Grimal;09/02/2015;
;;;;
<http://data.doremus.org/performance/0262f0be-fbf6-3f1f-9ad2-15e63c9be94b>;14242.ttl;Orchestre de Paris / Paavo JÃ¤rvi / Vadim Repin;17/06/2015;SimilaritÃ© :1.0
<http://data.doremus.org/performance/1eda96be-f3d1-3faf-a10a-b9e657ef4980>;0950803.ttl;Orchestre de Paris, Paavo JÃ¤rvi, Vadim Repin;13/10/2010;
;;;;
<http://data.doremus.org/performance/0262f0be-fbf6-3f1f-9ad2-15e63c9be94b>;14242.ttl;Orchestre de Paris / Paavo JÃ¤rvi / Vadim Repin;18/06/2015;SimilaritÃ© :1.0
<http://data.doremus.org/performance/1eda96be-f3d1-3faf-a10a-b9e657ef4980>;0950803.ttl;Orchestre de Paris, Paavo JÃ¤rvi, Vadim Repin;13/10/2010;
;;;;
<http://data.doremus.org/performance/b652f36e-24e9-3e9e-9dc2-d46c8d7211ff>;13311.ttl;Orchestre de Paris - Bertrand de Billy;30/11/2013;SimilaritÃ© :1.0
<http://data.doremus.org/performance/8164acc9-061e-316c-b8d2-d4770925decc>;1011154.ttl;Orchestre de Paris, Bertrand de Billy;28/11/2013;
;;;;
<http://data.doremus.org/performance/df7fe1f9-db4e-3dbc-abd9-f60315976300>;14270.ttl;Maurizio Pollini;30/03/2015;SimilaritÃ© :1.0
<http://data.doremus.org/performance/21a2603d-10a5-3ed8-86b9-09fdbe6d0955>;0947333.ttl;Maurizio Pollini;25/06/2002;
;;;;
<http://data.doremus.org/performance/20279de1-4ad3-3249-b829-effc3ec581cd>;13419.ttl;Orchestre de Paris - Paavo JÃ¤rvi - Nicholas Angelich;24/04/2014;SimilaritÃ© :1.0
<http://data.doremus.org/performance/cf6be4f3-f732-306b-9491-d378e1aa782c>;1016964.ttl;Orchestre de Paris, Paavo JÃ¤rvi, Nicholas Angelich;23/04/2014;
;;;;
<http://data.doremus.org/performance/0d098937-2e30-3d2d-84c9-5170fed1ace9>;13319.ttl;Orchestre de Paris - Kristjan JÃ¤rvi - Yamandu Costa - Alessandro Kramer;05/12/2013;SimilaritÃ© :1.0
<http://data.doremus.org/performance/4abd385b-38c8-3daf-82c5-5478b99bf56e>;1011998.ttl;Orchestre de Paris, Kristjan JÃ¤rvi, Yamandu Costa, Alessandro Kramer;04/12/2013;
;;;;
<http://data.doremus.org/performance/febb15e9-dd0e-357c-bcc9-5f60edff95c3>;13367.ttl;Orchestre du ThÃ©Ã¢tre Mariinsky - Valery Gergiev;16/02/2014;SimilaritÃ© :1.0
<http://data.doremus.org/performance/de3300f6-e5f2-3371-812c-ed56de326b1d>;1014019.ttl;Orchestre du ThÃ©Ã¢tre Mariinsky, Valery Gergiev;17/02/2014;
;;;;
<http://data.doremus.org/performance/1d14e38a-d407-3b61-aee4-695e6e5a086b>;14247.ttl;Les Dissonances - David Grimal;09/02/2015;SimilaritÃ© :1.0
<http://data.doremus.org/performance/7966c253-0cd2-39a7-bd27-21a34e5a75fa>;1062228.ttl;Les Dissonances, David Grimal;30/01/2017;
;;;;
<http://data.doremus.org/performance/1d14e38a-d407-3b61-aee4-695e6e5a086b>;14247.ttl;Les Dissonances - David Grimal;09/02/2015;SimilaritÃ© :1.0
<http://data.doremus.org/performance/4280cb11-94bb-3fd2-827c-4adcff8d8fd7>;1023315.ttl;Les Dissonances, David Grimal;21/10/2014;
;;;;
<http://data.doremus.org/performance/1d14e38a-d407-3b61-aee4-695e6e5a086b>;14247.ttl;Les Dissonances - David Grimal;09/02/2015;SimilaritÃ© :1.0
<http://data.doremus.org/performance/850618f8-2702-33f6-a43a-5c85c4c29c65>;1033088.ttl;Les Dissonances. David Grimal;01/04/2015;
;;;;
<http://data.doremus.org/performance/1d14e38a-d407-3b61-aee4-695e6e5a086b>;14247.ttl;Les Dissonances - David Grimal;09/02/2015;SimilaritÃ© :1.0
<http://data.doremus.org/performance/1386ad04-a768-3b93-af13-980357c76121>;1040876.ttl;Les Dissonances : David Grimal;06/10/2015;
;;;;
<http://data.doremus.org/performance/1a56e637-367d-353c-b28b-e55090faf32a>;15268.ttl;Chamber Orchestra of Europe;22/03/2016;SimilaritÃ© :1.0
<http://data.doremus.org/performance/eae12303-fb63-3a1a-bf55-6d9cc8aed1de>;0240336.ttl;Chamber orchestra of Europe;13/04/1997;
;;;;
<http://data.doremus.org/performance/1a56e637-367d-353c-b28b-e55090faf32a>;15268.ttl;Chamber Orchestra of Europe;22/03/2016;SimilaritÃ© :1.0
<http://data.doremus.org/performance/d9ea7639-de11-3fbd-a5e0-0487595c5cff>;0241240.ttl;Chamber orchestra of Europe;29/04/1998;
;;;;
<http://data.doremus.org/performance/1a56e637-367d-353c-b28b-e55090faf32a>;15268.ttl;Chamber Orchestra of Europe;22/03/2016;SimilaritÃ© :1.0
<http://data.doremus.org/performance/79332ad1-10e5-3d83-9da3-f34a0e5bc935>;0241078.ttl;Chamber orchestra of Europe;14/06/1997;
;;;;
<http://data.doremus.org/performance/5e953dfd-e87d-38f1-9849-a81249a0e21a>;15281.ttl;London Symphony Orchestra;12/04/2016;SimilaritÃ© :1.0
<http://data.doremus.org/performance/3d25a05c-b9be-3da5-b6bf-72db19b529e9>;0960360.ttl;London Symphony Orchestra;28/03/2011;
;;;;
<http://data.doremus.org/performance/f445708d-13f2-30d0-bd50-cadc9ad1df1c>;13301.ttl;Maurizio Pollini ;14/11/2013;SimilaritÃ© :1.0
<http://data.doremus.org/performance/21a2603d-10a5-3ed8-86b9-09fdbe6d0955>;0947333.ttl;Maurizio Pollini;25/06/2002;
;;;;
<http://data.doremus.org/performance/aa479cc2-d11a-3ded-8b93-509a26b83fda>;14280.ttl;Orchestre du ThÃ©Ã¢tre Mariinsky - Valery Gergiev;25/03/2015;SimilaritÃ© :1.0
<http://data.doremus.org/performance/de3300f6-e5f2-3371-812c-ed56de326b1d>;1014019.ttl;Orchestre du ThÃ©Ã¢tre Mariinsky, Valery Gergiev;17/02/2014;
;;;;
<http://data.doremus.org/performance/0b0322cb-7ba3-3cd2-b20d-6ce024614d2a>;13135.ttl;Ensemble intercontemporain - Matthias Pintscher;08/11/2013;SimilaritÃ© :1.0
<http://data.doremus.org/performance/1d0a435f-0640-3f88-88e2-76c63dd79fa4>;1023309.ttl;Ensemble intercontemporain, Matthias Pintscher;17/10/2014;
;;;;
<http://data.doremus.org/performance/f2e0782b-5ed6-33ea-b37f-935135ccac08>;15170.ttl;London Symphony Orchestra;17/10/2015;SimilaritÃ© :1.0
<http://data.doremus.org/performance/3d25a05c-b9be-3da5-b6bf-72db19b529e9>;0960360.ttl;London Symphony Orchestra;28/03/2011;
;;;;
<http://data.doremus.org/performance/e75ff38c-01b0-35cd-aca2-fec21ab11ac4>;14029.ttl;Les Dissonances - David Grimal;21/10/2014;SimilaritÃ© :1.0
<http://data.doremus.org/performance/7966c253-0cd2-39a7-bd27-21a34e5a75fa>;1062228.ttl;Les Dissonances, David Grimal;30/01/2017;
;;;;
<http://data.doremus.org/performance/e75ff38c-01b0-35cd-aca2-fec21ab11ac4>;14029.ttl;Les Dissonances - David Grimal;21/10/2014;SimilaritÃ© :1.0
<http://data.doremus.org/performance/850618f8-2702-33f6-a43a-5c85c4c29c65>;1033088.ttl;Les Dissonances. David Grimal;01/04/2015;
;;;;
<http://data.doremus.org/performance/e75ff38c-01b0-35cd-aca2-fec21ab11ac4>;14029.ttl;Les Dissonances - David Grimal;21/10/2014;SimilaritÃ© :1.0
<http://data.doremus.org/performance/1386ad04-a768-3b93-af13-980357c76121>;1040876.ttl;Les Dissonances : David Grimal;06/10/2015;
;;;;
<http://data.doremus.org/performance/e75ff38c-01b0-35cd-aca2-fec21ab11ac4>;14029.ttl;Les Dissonances - David Grimal;21/10/2014;SimilaritÃ© :1.0
<http://data.doremus.org/performance/8ae7da6a-8728-39ac-bf83-13e2157c200c>;1030927.ttl;Les Dissonances, David Grimal;09/02/2015;
;;;;
<http://data.doremus.org/performance/4d16d019-333c-3387-bb89-6a43b2e11e70>;14162.ttl;Orchestre de Paris - David Zinman - Gautier CapuÃ§on;20/11/2014;SimilaritÃ© :1.0
<http://data.doremus.org/performance/b17b841a-d844-3a07-8dd4-0123a4c18311>;1023837.ttl;Orchestre de Paris, David Zinman, Gautier CapuÃ§on;19/11/2014;
;;;;
<http://data.doremus.org/performance/fddc9150-266d-30cf-8895-ddf3281da72f>;14200.ttl;Orchestre de Paris / Paavo JÃ¤rvi / Janine Jansen;21/01/2015;SimilaritÃ© :1.0
<http://data.doremus.org/performance/7376159c-ce00-342e-afe3-a10bb0b5d176>;1030037.ttl;Orchestre de Paris, Paavo JÃ¤rvi, Janine Jansen;22/01/2015;
;;;;
<http://data.doremus.org/performance/3a5f5bd0-fc37-3d4a-8535-7b15d84f2383>;13222.ttl;Chamber Orchestra of Europe;15/03/2014;SimilaritÃ© :1.0
<http://data.doremus.org/performance/eae12303-fb63-3a1a-bf55-6d9cc8aed1de>;0240336.ttl;Chamber orchestra of Europe;13/04/1997;
;;;;
<http://data.doremus.org/performance/3a5f5bd0-fc37-3d4a-8535-7b15d84f2383>;13222.ttl;Chamber Orchestra of Europe;15/03/2014;SimilaritÃ© :1.0
<http://data.doremus.org/performance/d9ea7639-de11-3fbd-a5e0-0487595c5cff>;0241240.ttl;Chamber orchestra of Europe;29/04/1998;
;;;;
<http://data.doremus.org/performance/3a5f5bd0-fc37-3d4a-8535-7b15d84f2383>;13222.ttl;Chamber Orchestra of Europe;15/03/2014;SimilaritÃ© :1.0
<http://data.doremus.org/performance/79332ad1-10e5-3d83-9da3-f34a0e5bc935>;0241078.ttl;Chamber orchestra of Europe;14/06/1997;
;;;;
<http://data.doremus.org/performance/fcb203bf-096f-3195-bd62-fdac7e38f2ce>;13428.ttl;Orchestre de Paris - Daniel Harding ;07/05/2014;SimilaritÃ© :1.0
<http://data.doremus.org/performance/a033d0c8-e35b-39cc-957d-9d39e00bc5e1>;1056843.ttl;Orchestre de Paris / Daniel Harding;16/09/2016;
;;;;
<http://data.doremus.org/performance/fcb203bf-096f-3195-bd62-fdac7e38f2ce>;13428.ttl;Orchestre de Paris - Daniel Harding ;07/05/2014;SimilaritÃ© :1.0
<http://data.doremus.org/performance/4c628753-51a9-3ff8-8974-be39fbd50bab>;1049486.ttl;Orchestre de Paris, Daniel Harding;19/05/2016;
;;;;
<http://data.doremus.org/performance/fcb203bf-096f-3195-bd62-fdac7e38f2ce>;13428.ttl;Orchestre de Paris - Daniel Harding ;07/05/2014;SimilaritÃ© :1.0
<http://data.doremus.org/performance/b0aea66d-0cc2-302e-9105-312f919f2e78>;1061651.ttl;Orchestre de Paris, Daniel Harding;28/09/2016;
;;;;
<http://data.doremus.org/performance/fcb203bf-096f-3195-bd62-fdac7e38f2ce>;13428.ttl;Orchestre de Paris - Daniel Harding ;07/05/2014;SimilaritÃ© :1.0
<http://data.doremus.org/performance/cd7aa126-a4f0-3dd2-ac5d-380c757da3da>;1067466.ttl;Orchestre de Paris. Daniel Harding;24/05/2017;
;;;;
<http://data.doremus.org/performance/6bd310a1-84da-39fc-a38c-b2115532005a>;15169.ttl;London Symphony Orchestra;16/10/2015;SimilaritÃ© :1.0
<http://data.doremus.org/performance/3d25a05c-b9be-3da5-b6bf-72db19b529e9>;0960360.ttl;London Symphony Orchestra;28/03/2011;
;;;;
<http://data.doremus.org/performance/7e8fda8e-dd7d-3135-b12c-dc3e70f36cc5>;14198.ttl;Orchestre de Paris - Paavo JÃ¤rvi;18/01/2015;SimilaritÃ© :1.0
<http://data.doremus.org/performance/6b210a19-1224-3f20-9d28-3c6d7a1fa825>;0987827.ttl;Orchestre de Paris, Paavo JÃ¤rvi;23/05/2012;
;;;;
<http://data.doremus.org/performance/f40d2aa4-692b-3c9d-935a-b8e3635cb446>;16996.ttl;Youssou Ndour et le Super Ã©toile;15/11/2016;SimilaritÃ© :1.0
<http://data.doremus.org/performance/de3b340f-aa23-3b15-b9df-39f116eca3a7>;0950960.ttl;Youssou Ndour et le Super Etoile;28/10/2010;
;;;;
<http://data.doremus.org/performance/d6280cec-fd24-3db0-a1bc-782fa1db54a9>;15487.ttl;Orchestre Philharmonique de Radio France;19/02/2016;SimilaritÃ© :1.0
<http://data.doremus.org/performance/15198688-34bd-373e-b4e0-7a359bba4e9b>;0956005.ttl;Orchestre Philharmonique de Radio France;07/01/2011;
;;;;
<http://data.doremus.org/performance/2c49cbae-172e-3f9e-a3b0-496462ab0c6c>;15246.ttl;Khatia Buniatishvili;07/03/2016;SimilaritÃ© :1.0
<http://data.doremus.org/performance/682f7138-8e22-3fab-9cf1-25e7dfb1cfc0>;1014782.ttl;Khatia Buniatishvili;04/03/2014;
;;;;
<http://data.doremus.org/performance/26c634a1-7230-3613-8cad-6137b56d1b9c>;15192.ttl;Ensemble intercontemporain;27/11/2015;SimilaritÃ© :1.0
<http://data.doremus.org/performance/ac5b81bb-f334-369b-a966-4c60aba3f347>;0240344.ttl;Ensemble intercontemporain;22/12/1996;
;;;;
<http://data.doremus.org/performance/26c634a1-7230-3613-8cad-6137b56d1b9c>;15192.ttl;Ensemble intercontemporain;27/11/2015;SimilaritÃ© :1.0
<http://data.doremus.org/performance/c51b7528-4f37-367e-8f9d-5b8a3a7bd7b1>;0241449.ttl;Ensemble intercontemporain;20/11/1996;
;;;;
<http://data.doremus.org/performance/429a3a13-be81-37d3-9ea3-aa4b0fb2834e>;15225.ttl;Maurizio Pollini;08/02/2016;SimilaritÃ© :1.0
<http://data.doremus.org/performance/21a2603d-10a5-3ed8-86b9-09fdbe6d0955>;0947333.ttl;Maurizio Pollini;25/06/2002;
;;;;
<http://data.doremus.org/performance/23f6c9a4-978c-303e-9409-b66997dfbba0>;14376.ttl;West-Eastern Divan Orchestra - Daniel Barenboim;19/01/2015;SimilaritÃ© :1.0
<http://data.doremus.org/performance/d0b6e112-6a28-3513-ae85-0c8f86a0d9ed>;0967748.ttl;West-Eastern Divan Orchestra, Daniel Barenboim;21/05/2011;
;;;;
<http://data.doremus.org/performance/68451190-922b-3e0a-9e6e-6e4abcc6f267>;14095.ttl;Les Dissonances - David Grimal;01/04/2015;SimilaritÃ© :1.0
<http://data.doremus.org/performance/7966c253-0cd2-39a7-bd27-21a34e5a75fa>;1062228.ttl;Les Dissonances, David Grimal;30/01/2017;
;;;;
<http://data.doremus.org/performance/68451190-922b-3e0a-9e6e-6e4abcc6f267>;14095.ttl;Les Dissonances - David Grimal;01/04/2015;SimilaritÃ© :1.0
<http://data.doremus.org/performance/4280cb11-94bb-3fd2-827c-4adcff8d8fd7>;1023315.ttl;Les Dissonances, David Grimal;21/10/2014;
;;;;
<http://data.doremus.org/performance/68451190-922b-3e0a-9e6e-6e4abcc6f267>;14095.ttl;Les Dissonances - David Grimal;01/04/2015;SimilaritÃ© :1.0
<http://data.doremus.org/performance/1386ad04-a768-3b93-af13-980357c76121>;1040876.ttl;Les Dissonances : David Grimal;06/10/2015;
;;;;
<http://data.doremus.org/performance/68451190-922b-3e0a-9e6e-6e4abcc6f267>;14095.ttl;Les Dissonances - David Grimal;01/04/2015;SimilaritÃ© :1.0
<http://data.doremus.org/performance/8ae7da6a-8728-39ac-bf83-13e2157c200c>;1030927.ttl;Les Dissonances, David Grimal;09/02/2015;
;;;;
<http://data.doremus.org/performance/f021498a-3c05-3c83-9932-35dae7f027d1>;14183.ttl;Orchestre Philharmonique de Radio France;10/10/2014;SimilaritÃ© :1.0
<http://data.doremus.org/performance/15198688-34bd-373e-b4e0-7a359bba4e9b>;0956005.ttl;Orchestre Philharmonique de Radio France;07/01/2011;
;;;;
<http://data.doremus.org/performance/09543a98-36c3-37c7-b213-112c1681d6d9>;14226.ttl;Budapest Festival Orchestra;26/05/2015;SimilaritÃ© :1.0
<http://data.doremus.org/performance/3c0ca17a-467e-3286-bb2b-9ea3acfeb569>;0960343.ttl;Budapest Festival Orchestra;05/03/2011;
;;;;
<http://data.doremus.org/performance/c0bff8f8-96f5-3575-b74c-9cb5de507f93>;14736.ttl;Orchestre de Paris - Paavo JÃ¤rvi;18/01/2015;SimilaritÃ© :1.0
<http://data.doremus.org/performance/6b210a19-1224-3f20-9d28-3c6d7a1fa825>;0987827.ttl;Orchestre de Paris, Paavo JÃ¤rvi;23/05/2012;
;;;;
<http://data.doremus.org/performance/14ad30a3-3727-38d5-8714-2cc8462cc221>;14092.ttl;Ensemble intercontemporain - Matthias Pintscher;21/04/2015;SimilaritÃ© :1.0
<http://data.doremus.org/performance/1d0a435f-0640-3f88-88e2-76c63dd79fa4>;1023309.ttl;Ensemble intercontemporain, Matthias Pintscher;17/10/2014;
;;;;
<http://data.doremus.org/performance/0095ee90-6f8f-399f-ac1b-cbdd7124be2e>;13306.ttl;Les Arts Florissants - William Christie ;19/11/2013;SimilaritÃ© :1.0
<http://data.doremus.org/performance/b9c8c77f-4b81-3057-8772-8572846e8f2a>;1029285.ttl;Les Arts Florissants, William Christie;16/01/2015;
;;;;
<http://data.doremus.org/performance/9706a237-6448-3d57-92c5-481d5b79c193>;13354.ttl;Orchestre de Paris - Paavo JÃ¤rvi - Menahem Pressler;30/01/2014;SimilaritÃ© :1.0
<http://data.doremus.org/performance/0c61d4c4-d082-3cae-9364-04651e0c4222>;0993240.ttl;Orchestre de Paris, Paavo JÃ¤rvi, Menahem Pressler;17/10/2012;
;;;;
<http://data.doremus.org/performance/9706a237-6448-3d57-92c5-481d5b79c193>;13354.ttl;Orchestre de Paris - Paavo JÃ¤rvi - Menahem Pressler;29/01/2014;SimilaritÃ© :1.0
<http://data.doremus.org/performance/0c61d4c4-d082-3cae-9364-04651e0c4222>;0993240.ttl;Orchestre de Paris, Paavo JÃ¤rvi, Menahem Pressler;17/10/2012;
;;;;
<http://data.doremus.org/performance/36474f6a-7d26-31b4-9b38-0a7081513303>;14249.ttl;Orchestre de Paris / Yuri Temirkanov / Leonidas Kavakos;26/02/2015;SimilaritÃ© :1.0
<http://data.doremus.org/performance/893b6390-da07-3c1d-a9fe-15ce08dc7417>;1031623.ttl;Orchestre de Paris, Yuri Temirkanov, Leonidas Kavakos;25/02/2015;
;;;;
<http://data.doremus.org/performance/3bdac988-4df4-3c39-ba98-1941fc56bf88>;14250.ttl;Chamber Orchestra of Europe;16/02/2015;SimilaritÃ© :1.0
<http://data.doremus.org/performance/eae12303-fb63-3a1a-bf55-6d9cc8aed1de>;0240336.ttl;Chamber orchestra of Europe;13/04/1997;
;;;;
<http://data.doremus.org/performance/3bdac988-4df4-3c39-ba98-1941fc56bf88>;14250.ttl;Chamber Orchestra of Europe;16/02/2015;SimilaritÃ© :1.0
<http://data.doremus.org/performance/d9ea7639-de11-3fbd-a5e0-0487595c5cff>;0241240.ttl;Chamber orchestra of Europe;29/04/1998;
;;;;
<http://data.doremus.org/performance/3bdac988-4df4-3c39-ba98-1941fc56bf88>;14250.ttl;Chamber Orchestra of Europe;16/02/2015;SimilaritÃ© :1.0
<http://data.doremus.org/performance/79332ad1-10e5-3d83-9da3-f34a0e5bc935>;0241078.ttl;Chamber orchestra of Europe;14/06/1997;
;;;;
<http://data.doremus.org/performance/876b1911-3ede-322d-b0c8-1eaea3103ab8>;13186.ttl;Chamber Orchestra of Europe;24/05/2014;SimilaritÃ© :1.0
<http://data.doremus.org/performance/eae12303-fb63-3a1a-bf55-6d9cc8aed1de>;0240336.ttl;Chamber orchestra of Europe;13/04/1997;
;;;;
<http://data.doremus.org/performance/876b1911-3ede-322d-b0c8-1eaea3103ab8>;13186.ttl;Chamber Orchestra of Europe;24/05/2014;SimilaritÃ© :1.0
<http://data.doremus.org/performance/d9ea7639-de11-3fbd-a5e0-0487595c5cff>;0241240.ttl;Chamber orchestra of Europe;29/04/1998;
;;;;
<http://data.doremus.org/performance/876b1911-3ede-322d-b0c8-1eaea3103ab8>;13186.ttl;Chamber Orchestra of Europe;24/05/2014;SimilaritÃ© :1.0
<http://data.doremus.org/performance/79332ad1-10e5-3d83-9da3-f34a0e5bc935>;0241078.ttl;Chamber orchestra of Europe;14/06/1997;
;;;;
<http://data.doremus.org/performance/d6a2484a-558f-35ce-b571-0e078c0dfdda>;14014.ttl;Ensemble intercontemporain - Matthias Pintscher;23/09/2014;SimilaritÃ© :1.0
<http://data.doremus.org/performance/1d0a435f-0640-3f88-88e2-76c63dd79fa4>;1023309.ttl;Ensemble intercontemporain, Matthias Pintscher;17/10/2014;
;;;;
<http://data.doremus.org/performance/36735176-873d-38c2-b063-51a68ede24d4>;15238.ttl;Chamber Orchestra of Europe;20/02/2016;SimilaritÃ© :1.0
<http://data.doremus.org/performance/eae12303-fb63-3a1a-bf55-6d9cc8aed1de>;0240336.ttl;Chamber orchestra of Europe;13/04/1997;
;;;;
<http://data.doremus.org/performance/36735176-873d-38c2-b063-51a68ede24d4>;15238.ttl;Chamber Orchestra of Europe;20/02/2016;SimilaritÃ© :1.0
<http://data.doremus.org/performance/d9ea7639-de11-3fbd-a5e0-0487595c5cff>;0241240.ttl;Chamber orchestra of Europe;29/04/1998;
;;;;
<http://data.doremus.org/performance/36735176-873d-38c2-b063-51a68ede24d4>;15238.ttl;Chamber Orchestra of Europe;20/02/2016;SimilaritÃ© :1.0
<http://data.doremus.org/performance/79332ad1-10e5-3d83-9da3-f34a0e5bc935>;0241078.ttl;Chamber orchestra of Europe;14/06/1997;
;;;;
<http://data.doremus.org/performance/c98b89b2-42a9-3e91-8bd0-e7cb52dab526>;15239.ttl;Mathieu Boogaerts a 20 ans;16/02/2016;SimilaritÃ© :1.0
<http://data.doremus.org/performance/60655efd-ac6b-3a7e-997a-46f51f9d5874>;1046926.ttl;Mathieu Boogaerts a 20 ans;17/02/2016;
;;;;
<http://data.doremus.org/performance/9372e574-e04a-3fc1-83cb-1487a2bab078>;13170.ttl;Les Dissonances - David Grimal;01/03/2014;SimilaritÃ© :1.0
<http://data.doremus.org/performance/7966c253-0cd2-39a7-bd27-21a34e5a75fa>;1062228.ttl;Les Dissonances, David Grimal;30/01/2017;
;;;;
<http://data.doremus.org/performance/9372e574-e04a-3fc1-83cb-1487a2bab078>;13170.ttl;Les Dissonances - David Grimal;01/03/2014;SimilaritÃ© :1.0
